PLAYER,AGE,TM,MAIN POS,OTHER POS,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,K,AVG,OBP,SLG,OPS,WERTH Roto Value,Pos-Adjusted WERTH Value,ADP
Ronny Mauricio,24,NYM,3B,,251.42845,231,35.48849518,55.919094,36.27646269,10.59612346,0.352399796,8.694108059,34.34721051,6.692131859,1.746025603,18.36799697,72.12069202,0.242074,0.298888371,0.403906239,0.70279461,-7.859201996,-4.716678882,
Amed Rosario,30,NYY,3B,2B,287.4256,266,33.79799752,70.1596014,51.04686657,11.75565463,1.952605515,5.404474685,34.53541526,5.378815059,1.212567569,12.99357171,54.33759092,0.2637579,0.312587825,0.383586057,0.696173882,-7.872150495,-4.229627381,583
Graham Pauley,25,MIA,3B,,337.56185,296,38.78601593,67.8657256,41.9335044,15.16768219,1.187348355,9.57719065,38.44445155,4.702672242,1.390170396,32.16244906,75.05165282,0.2292761,0.318205948,0.385607015,0.703812963,-7.936251109,-4.793727994,
Victor Caratini,32,MIN,C,1B,354.5866,321,32.16847784,81.1602276,58.22710226,12.51844936,0.45630547,9.958370509,37.91857174,0.892888518,0.333326259,26.61849091,60.17835546,0.2528356,0.317274764,0.387745793,0.705020557,-7.981766351,-3.644878166,437
Blaze Alexander,26,BAL,3B,2B,341.48255,301,39.18542717,68.6575883,46.12288864,12.80916129,1.30483072,8.420707654,38.61064062,5.803441722,3.267435305,31.83623496,107.3080282,0.2280983,0.314098441,0.363250943,0.677349385,-7.985162009,-4.342638895,
Casey Schmitt,26,SF,2B,"3B,1B",293.0111,266,35.78960601,64.5843478,41.52194476,12.82540356,0.831852474,9.405147006,38.38736324,1.76308803,0.57208766,21.89800873,71.74517063,0.2427983,0.306793339,0.403341719,0.710135058,-7.997139166,-4.275064456,
Keibert Ruiz,27,WSN,C,,354.46755,330,31.35344667,82.100139,56.93351727,15.49185742,0.423459307,9.251305001,40.78594996,1.723642786,1.131478278,17.91557947,40.93302032,0.2487883,0.294313855,0.382402515,0.67671637,-8.017435581,-4.180547396,440
Vaughn Grissom,25,LAA,2B,,279.8995,252,39.92166137,62.6544576,44.46958416,11.64533177,0.41825549,6.121286182,31.83909122,4.67024764,1.388001037,23.63869061,62.16974381,0.2486288,0.317506149,0.371032377,0.688538525,-8.046420052,-4.824345343,
Joe Mack,23,MIA,C,,332.74015,300,40.12404004,65.41923,41.17742182,12.97840014,0.791454587,10.47195345,42.22688454,2.858089343,0.933135471,28.42409544,102.39388,0.2180641,0.288261201,0.371321332,0.659582534,-8.076254246,-4.239366062,
Brice Matthews,23,HOU,2B,,219.63896,190,35.95559426,41.230855,25.06731521,7.409216043,0.875106776,7.879216966,34.45451538,10.35743355,3.243679802,27.37957452,92.91385681,0.2170045,0.317971288,0.389620713,0.707592001,-8.088452814,-4.866378105,
Chase DeLauter,24,CLE,OF,,363.25945,328,34.18542091,81.1000992,53.63691507,17.19092839,0.568200176,9.704055564,35.29965404,2.451308421,1.368395923,30.26045708,62.71637658,0.2472564,0.313979432,0.391889008,0.70586844,-8.091430156,-5.013509143,282
Matt Vierling,29,DET,OF,,303.0628,272,38.29895325,65.9567904,44.95133871,12.14554452,1.522196576,7.337710594,34.51577906,4.19219496,1.177565111,26.74411711,74.23967901,0.2424882,0.313645585,0.379264191,0.692909776,-8.091613931,-5.013692917,
Patrick Bailey,26,SF,C,,465.58925,425,42.83504975,95.4783325,65.27323513,19.36798863,1.900401629,8.936707112,44.32481305,2.377195672,0.386500891,35.72266492,117.9321183,0.2246549,0.285705999,0.342252343,0.627958342,-8.102940922,-4.266052737,396
Nick Yorke,23,PIT,2B,,265.26685,236,37.50823573,59.7764872,42.16552163,11.48653681,1.007663254,5.116765505,32.08469387,5.700276733,2.192113103,22.88266692,72.16860344,0.2532902,0.32978242,0.375545115,0.705327535,-8.109282422,-4.887207713,
Luke Raley,31,SEA,OF,1B,331.7022,300,36.57827764,66.69186,41.25289044,12.99358802,0.930913933,11.51446761,38.17411404,5.001455619,1.840088752,25.27600579,100.9341873,0.2223062,0.290092649,0.386968929,0.677061578,-8.113725308,-4.535804295,
Michael Massey,27,KC,2B,OF,313.67915,293,33.44382525,72.5951743,47.85174941,14.85273149,0.942940879,8.947752522,37.13042408,2.111343156,1.154843072,17.09010475,60.3774408,0.2477651,0.291288896,0.396508686,0.687797583,-8.135918628,-4.413843919,
Aidan Miller,21,PHI,SS,,217.34614,186,37.57064495,41.6534352,26.96248557,8.97008615,0.503780941,5.217082537,31.54871972,11.73239498,4.022762314,28.49143779,73.93011608,0.2239432,0.33118597,0.361732962,0.692918931,-8.188517447,-4.978522595,446
George Valera,25,CLE,DH,,344.588,306,36.92688027,69.7082994,43.83876818,12.76151727,0.983759078,12.12425488,37.71011044,1.772452929,0.947958156,32.90978672,93.4958777,0.2278049,0.308429994,0.394804247,0.703234241,-8.19284533,-5.391871617,479
Ezequiel Duran,26,TEX,SS,"3B,OF,1B,2B",300.9991,278,33.95874815,67.8530446,44.91852816,15.75926503,0.882195595,6.293055819,30.91229257,9.44781305,2.463867381,17.13604221,73.00820449,0.2440757,0.295819011,0.375021109,0.67084012,-8.215016534,-4.505021683,
Ramon Urias,31,STL,3B,2B,325.277,290,33.50912888,71.744289,48.61999884,13.66551617,0.930415321,8.528358668,36.0285378,2.180150173,0.404244172,26.09197769,75.3337992,0.2473941,0.321983972,0.389157627,0.711141599,-8.268084151,-4.625561037,
Freddy Fermin,30,SD,C,,407.5803,370,34.74637083,89.411647,65.80313433,14.32098092,0.379190419,8.908341329,37.89088876,2.124530258,1.13415997,27.05576962,77.01839007,0.2416531,0.306413631,0.354637926,0.661051557,-8.276958516,-4.440070331,413
Garrett Mitchell,27,MIL,OF,,317.8663,284,32.26246994,66.65764,42.94425654,13.16160771,2.372815451,8.1789603,29.8587586,11.39097314,2.87286194,28.66290198,92.25919739,0.23471,0.310692229,0.384161125,0.694853354,-8.30044312,-5.222522106,
Griffin Conine,28,MIA,OF,,364.8605,313,37.90242137,68.5425867,40.61398418,14.66742534,1.398704359,11.86247282,42.00717951,0.805673224,1.366744858,36.33968488,122.839869,0.2189859,0.324161642,0.388481914,0.712643556,-8.319879561,-5.241958547,482
Jake Bauers,30,MIL,1B,"OF,RP",303.2161,261,33.65753785,55.5859008,32.23271142,11.02846019,0.874813457,11.44991573,36.27058013,8.061911231,1.738187299,36.96274048,87.18972596,0.2129728,0.317121985,0.393539215,0.710661199,-8.334652812,-4.62830116,
Jonny DeLuca,27,TB,OF,,297.2854,272,32.11115411,62.6047984,40.63913466,11.7179039,2.290685882,7.957073954,31.29525369,11.45933721,2.118111693,21.36128501,61.13045357,0.2301647,0.290467475,0.377850353,0.668317828,-8.368775169,-5.290854155,503
Eric Wagaman,28,MIN,1B,OF,243.8891,220,34.80162397,55.5907,35.83177859,12.71798588,0.577942291,6.462993241,33.44468596,2.510988415,0.63407036,20.64114839,56.11609153,0.252685,0.318491371,0.403879774,0.722371144,-8.421929179,-4.715577527,
Zac Veen,24,COL,OF,,228.9225,205,32.45858618,50.785675,32.40317818,10.49917691,1.546281863,6.337038043,29.97388662,7.775376121,2.408792793,20.89653051,65.3784065,0.247735,0.32139089,0.406773316,0.728164206,-8.435439702,-5.357518688,493
Adael Amador,22,COL,2B,,234.117335,199,33.14645472,49.6963695,32.93481375,10.2891314,0.597360696,5.875063652,30.76696815,6.643460941,2.988628646,29.0724246,47.56833613,0.2497305,0.355918752,0.396007102,0.751925854,-8.457782189,-5.23570748,
Victor Robles,28,SEA,OF,,281.1378,257,30.8063529,62.4955638,45.22668709,11.45121106,1.208663498,4.609002153,24.34405318,15.65506064,3.780961119,17.70884191,61.64051343,0.2431734,0.301609,0.350938165,0.652547165,-8.496189923,-5.418268909,402
Max Anderson,23,DET,2B,,194.696555,178,37.22590061,44.5513886,29.78744225,9.538284753,0.383626675,4.842034919,35.14703596,0.821726238,0.630705352,14.83201843,45.07653293,0.2502887,0.309599469,0.389792312,0.69939178,-8.57875884,-5.356684131,
Ryan Clifford,22,NYM,1B,,220.061895,181,35.84309808,37.9152103,20.3844457,7.821110425,0.202612823,9.50704135,39.4199775,1.571424967,0.697182081,34.67826792,85.26254723,0.2094763,0.343185982,0.412500942,0.755686924,-8.61558187,-5.409230218,
Dalton Rushing,25,LAD,C,,251.23605,218,35.1649879,49.3120578,28.96317477,10.42805605,0.435494491,9.485332486,37.31293979,0.799141578,0.30252136,30.62525854,77.45292653,0.2262021,0.322642271,0.40856468,0.731206951,-8.628802475,-4.79191429,438
Travis Bazzana,23,CLE,2B,,293.8762,253,43.12108056,54.583485,34.68798549,11.37596333,1.808461192,6.71107499,32.25463339,5.369527682,1.366089012,37.77652743,90.93465899,0.215745,0.319267151,0.354583382,0.673850533,-8.645063131,-5.422988421,454
Jahmai Jones,28,DET,OF,,215.21885,185,34.99682882,44.6223145,26.46843225,10.22992886,1.12409022,6.799863164,31.16818237,3.936275343,1.520069495,27.40699528,56.96196978,0.2412017,0.342803119,0.418918991,0.76172211,-8.64645841,-5.568537396,
Johan Rojas,25,PHI,OF,,217.7525,201,33.44053617,49.1144907,35.86878318,8.075564816,2.011156219,3.158986482,25.62555191,12.5015592,2.348122772,14.34804718,55.81714671,0.2443507,0.297731744,0.351688196,0.64941994,-8.656525045,-5.578604031,753
Charlie Condon,22,COL,1B,,265.8128,237,32.38487289,57.6028737,36.8946606,10.86837835,1.428242222,8.411592533,34.43670594,1.575805156,1.143475466,23.71396933,84.9019331,0.2430501,0.319779937,0.407436768,0.727216705,-8.666626994,-5.460275342,478
Ryan Bliss,26,SEA,2B,,216.081275,192,34.50976509,41.5944,26.93540506,8.754702132,0.683756812,5.220536001,28.71737706,12.4196849,5.069405139,21.60900109,72.27648644,0.2166375,0.299268672,0.350928249,0.65019692,-8.750386604,-5.528311895,
Jacob Melton,25,TB,OF,,221.6365,200,31.30029557,44.43084,28.92613277,8.306004194,0.490991179,6.707711862,27.25996743,12.71397796,3.113705015,19.04776566,66.92417641,0.2221542,0.292441482,0.369209811,0.661651293,-8.774552494,-5.69663148,416
Hyeseong Kim,27,LAD,2B,"OF,SS",213.0024,196,27.99681899,49.3274572,35.55584068,8.674497226,1.491771439,3.605347852,27.50730905,11.92495242,1.54922429,12.97714464,59.73132865,0.2516707,0.305130621,0.366334392,0.671465013,-8.786251624,-5.064176915,407
Edmundo Sosa,29,PHI,2B,"3B,SS",253.00755,240,30.17425503,60.064632,39.93081211,10.52717865,1.910218442,7.696422791,31.5046349,2.565825933,0.989175781,10.46339236,58.52303173,0.2502693,0.283817048,0.406256316,0.690073364,-8.822004833,-5.099930123,491
Tim Tawa,26,ARI,2B,"OF,1B",264.9098,236,33.49669102,53.0528236,33.85372146,10.37825029,0.710017172,8.110834677,32.4920947,5.497251781,2.041895972,25.37057371,76.22148472,0.2248001,0.303196823,0.377896662,0.681093485,-8.867262218,-5.145187508,499
Danny Jansen,30,TEX,C,,331.5935,286,33.81171323,61.2319422,36.45625289,12.19763496,0.098653448,12.4794009,38.32652785,0.616696148,0.300085578,37.05303271,76.15481813,0.2140977,0.315744142,0.388339464,0.704083606,-8.914940387,-5.078052202,437
Gabriel Rincones Jr.,24,PHI,OF,,196.441545,164,35.21322958,35.371602,20.82466085,7.660080311,0.284218985,6.602641852,31.49819658,5.820069015,1.769052237,26.8698821,67.48620198,0.2156805,0.338495684,0.386634426,0.725130109,-8.932465178,-5.854544164,
Jesus Rodriguez,23,SF,C,,205.25664,180,32.78961421,47.533734,35.46912048,8.081545611,0.702958811,3.280109098,27.15298325,4.890354305,1.950824295,21.50552049,40.48241136,0.2640763,0.349523981,0.371452914,0.720976895,-8.948914827,-5.112026642,587
Tyler Austin,34,CHC,1B,,218.54195,188,29.56844443,46.0133008,26.62814446,10.05504206,0.366621768,8.963492513,33.31402897,0.250087308,0.076382414,25.6628764,66.40351847,0.2447516,0.345488953,0.445170553,0.790659506,-8.963370456,-5.757018804,
Isiah Kiner-Falefa,30,BOS,SS,"3B,2B",263.00425,244,31.10435605,62.125816,49.07880645,9.154385641,1.165551324,2.72707259,27.54950267,7.947699783,2.005512279,15.33396085,47.33204959,0.254614,0.301292343,0.335215254,0.636507597,-8.971216333,-5.261221481,499
Henry Davis,26,PIT,C,,309.5398,279,33.99705733,61.8775686,39.92842615,12.33901906,0.524144279,9.085979108,33.85825562,3.973681854,1.569649462,26.40079363,80.64592858,0.2217834,0.293255844,0.367465282,0.660721125,-9.001596148,-5.164707964,516
Oswald Peraza,25,LAA,3B,"1B,2B,SS",278.28055,251,33.16385087,54.8624003,37.59947188,9.312772342,0.159528946,7.790627131,29.23481241,9.106064259,2.157630144,21.52686762,78.16020713,0.2185753,0.28849242,0.350064191,0.638556611,-9.01448765,-5.371964535,
Braxton Fulford,27,COL,C,,238.58845,215,31.465827,52.076139,31.9330555,11.70759544,1.26139972,7.174088341,31.01412789,2.795385167,1.267296584,19.9605007,69.27197179,0.2422146,0.311710984,0.408506041,0.720217025,-9.016708258,-5.179820073,
Braden Montgomery,22,CHW,OF,,273.6285,242,34.21783933,54.871443,35.51756502,12.09810337,0.822716374,6.433058241,34.60323704,3.905482275,1.920069428,25.57922664,94.64463845,0.2267415,0.31087766,0.363281627,0.674159287,-9.017525764,-5.93960475,
Maximo Acosta,23,MIA,3B,,226.225655,202,33.8853233,45.7407386,30.69769919,8.756973791,0.607748465,5.678317153,28.61915533,7.818957793,3.805174427,21.6080348,68.97399502,0.2264393,0.301757154,0.36013941,0.661896564,-9.033599252,-5.891076137,
Tyler Fitzgerald,28,SF,2B,,197.83995,177,33.86472437,40.2982449,25.31734328,8.465230696,0.526948401,5.988722527,29.91157079,5.64006545,1.289966234,16.67724033,72.54391794,0.2276737,0.303349184,0.382957853,0.686307037,-9.04083466,-5.818759951,582
Pedro Pages,27,STL,C,,350.1002,316,31.41708975,71.9591724,48.16726419,13.08631782,0.83725204,9.868338351,37.94658339,0.934516633,0.289871068,23.70522312,90.35090448,0.2277189,0.296736168,0.368117118,0.664853286,-9.041572816,-5.204684631,454
Triston Casas,26,BOS,1B,,224.5097,189,28.56754065,45.3781818,26.68327012,8.827439293,0.137097342,9.730375041,33.30091877,0.231358303,0.334144035,32.02792255,62.31275624,0.2400962,0.353409137,0.442703391,0.796112528,-9.055239842,-5.84888819,387
Taylor Walls,29,TB,SS,,310.058,274,35.73747376,57.9934974,39.05586241,12.47314788,1.469580006,4.994907108,27.66268802,13.84677866,3.974227696,33.04918431,70.11346863,0.2116551,0.29829798,0.322593163,0.620891143,-9.10327597,-5.893281119,
Nolan Jones,27,CLE,OF,,241.6582,208,32.71839607,48.2060384,31.27518903,9.767130275,0.643048901,6.520670196,29.94469624,4.737756484,1.776722741,29.98422132,79.13199917,0.2317598,0.331701753,0.378948447,0.7106502,-9.133576833,-6.055655819,
Drew Gilbert,25,SF,OF,,239.490115,206,32.56157767,47.0395026,28.46892296,10.41729565,1.387673068,6.76561092,32.9696072,2.569388354,1.051371394,25.04020997,57.63318756,0.2283471,0.330608058,0.390917365,0.721525423,-9.221297648,-6.143376634,
Liam Hicks,26,MIA,C,1B,328.77155,287,32.34522449,69.9471521,51.17322838,12.79964027,0.994942269,4.979341177,32.4074507,2.02344652,0.142964827,38.58089415,52.55062495,0.2437183,0.333845731,0.347298608,0.681144339,-9.232593428,-4.895705244,425
Jorge Mateo,30,ATL,SS,OF,198.046,182,27.1282853,40.8702658,26.49511228,8.870275532,1.374512927,4.130365064,20.56536247,17.34738324,2.879611029,12.40794063,57.93247798,0.2245619,0.27997189,0.356487156,0.636459045,-9.30359786,-5.593603008,531
Alejandro Osuna,23,TEX,OF,,190.77956,165,30.74932736,40.492287,27.47645401,8.017828647,0.56326118,4.434743167,25.57529261,6.512576423,2.574171517,21.66677869,50.89194628,0.2454078,0.341575429,0.381459803,0.723035232,-9.307096836,-6.229175822,
Tommy Troy,24,ARI,2B,,220.254635,193,31.24249396,46.5291541,32.73218858,9.516617111,0.758369815,3.521978595,29.09603445,5.662939678,1.472723714,24.79931539,59.89645839,0.2410837,0.328377686,0.352997133,0.681374818,-9.354388821,-6.132314112,
Connor Wong,29,BOS,C,,264.34715,242,31.1574365,58.2002014,39.22523036,12.35282845,0.545656609,6.076485973,28.05573481,3.741531062,1.794663129,19.66286765,68.73598885,0.2404967,0.299041703,0.371379343,0.670421046,-9.365204528,-5.528316343,543
Joey Bart,29,PIT,C,,306.3819,270,30.63965475,64.205352,45.48172391,10.76541732,0.516881996,7.441328776,31.01180697,1.239114581,0.881558005,32.03917143,85.78134711,0.2377976,0.322493179,0.364179702,0.686672881,-9.410802241,-5.573914056,450
Daniel Schneemann,29,CLE,2B,"3B,OF,SS",265.91315,232,34.21841055,50.4064544,31.96442736,10.22422343,1.222121704,6.995681903,29.76598171,4.802052512,1.750504171,29.018922,79.0577909,0.2172692,0.310473879,0.362336064,0.672809943,-9.426327295,-5.704252585,553
Jose Fermin,26,STL,2B,,219.6093,190,29.57308744,46.150145,31.6522472,9.937926664,0.445285357,4.114685774,25.69967836,7.213506673,3.150531892,27.13496758,29.89311874,0.2428955,0.339622923,0.364856314,0.704479237,-9.43178675,-6.209712041,
Michael Conforto,32,LAD,OF,,223.596825,192,32.68358773,43.1380032,26.4627772,8.842918408,0.130270601,7.702036993,31.51642279,0.436701039,0.060240105,28.56604348,64.45928345,0.2246771,0.328863887,0.39243528,0.721299167,-9.467588129,-6.389667116,
Miguel Amaya,26,CHC,C,,281.14205,257,26.75737747,60.9417932,39.16797083,12.94675902,0.895989024,7.931074331,33.90436513,0.685843077,0.117959493,20.45946567,60.88007529,0.2371276,0.295615877,0.387057406,0.682673283,-9.521948746,-5.685060561,425
Kevin Alcantara,23,CHC,OF,,184.64834,160,30.2908369,36.962848,23.45131284,7.124264978,0.248530704,6.138739483,28.14970009,2.996633641,1.064877328,21.50974846,72.49588656,0.2310178,0.32666311,0.393752455,0.720415565,-9.602198582,-6.524277568,
Jerar Encarnacion,28,SF,OF,,190.175825,168,26.29509381,38.8675056,24.15108556,7.168909023,0.08411044,7.463400576,30.31344733,2.247530474,0.348339114,17.06634394,71.52987016,0.2313542,0.314423523,0.408302603,0.722726125,-9.690188283,-6.612267269,
Dylan Moore,33,PHI,2B,"3B,OF,1B",172.552915,149,28.68639599,31.3496149,17.9358231,6.075969772,1.08055299,6.257269041,23.26053751,9.517366139,2.763836449,20.27458081,58.47715101,0.2104001,0.310733494,0.39166777,0.702401264,-9.711799276,-5.989724566,565
Jimmy Crooks,24,STL,C,,226.1901,202,30.44812623,48.0094612,32.36674311,9.360974463,0.608181809,5.673561821,29.9075145,0.491606584,0.059367981,19.98299776,69.39753306,0.2376706,0.314700647,0.374294479,0.688995126,-9.725948848,-5.889060663,
Rob Refsnyder,34,SEA,OF,,242.7562,209,26.24858287,49.5239503,32.16213308,9.770758469,0.432507616,7.158551135,27.8814382,2.764066008,0.859896157,26.37765809,64.09304617,0.2369567,0.33752569,0.390599892,0.728125582,-9.791120934,-6.71319992,
Walker Jenkins,21,MIN,OF,,195.60169,171,28.49622029,41.2374366,27.44694403,8.701939558,0.662969322,4.425583694,25.47933719,4.632029787,1.038963796,22.7195572,49.217106,0.2411546,0.330270868,0.377438982,0.70770985,-9.792125791,-6.714204778,472
Enrique Hernandez,34,LAD,1B,"3B,OF,2B,RP",238.3536,215,29.88878993,48.5369165,30.84561996,10.35999581,0.101565595,7.22973514,30.29021552,0.694954405,0.282510069,19.51711364,59.43009702,0.2257531,0.296169057,0.375763948,0.671933005,-9.853907968,-6.147556317,572
Curtis Mead,25,CHW,1B,"3B,2B",187.37763,169,27.82200603,41.4155456,27.25514324,8.76017486,0.357114881,5.04311262,25.22711946,2.948474846,0.686478924,16.29359225,46.8320085,0.2450624,0.312636667,0.390646675,0.703283342,-9.877878453,-6.171526801,
Kyle Higashioka,35,TEX,C,,262.2076,240,23.78869902,53.962632,32.67763058,10.60285959,0.848925488,9.83321634,31.63048892,1.73307916,0.457233163,16.9000217,63.48947603,0.2248443,0.285744608,0.399012465,0.684757073,-9.895132929,-6.058244745,459
Miguel Rojas,37,LAD,2B,"3B,SS",210.20835,190,26.05228146,48.400144,34.15553879,9.825141292,0.400783846,4.018680069,23.04097539,3.28862725,0.836952463,17.20347026,32.15209046,0.2547376,0.320650136,0.37412049,0.694770627,-10.05224055,-6.330165839,484
Andruw Monasterio,28,BOS,SS,"1B,2B",187.474675,163,27.94363271,39.24551,27.22017969,7.845966927,0.331396465,3.847966917,22.80791064,5.049203019,1.931028041,20.59409993,52.79091916,0.24077,0.333382534,0.363792458,0.697174992,-10.0530244,-6.343029549,
Heston Kjerstad,27,BAL,OF,,166.34666,150,27.05134108,35.124855,21.54777877,6.929660066,0.674827605,5.972588562,27.83097511,0.774913308,0.28787259,14.29210649,55.01502288,0.2341657,0.30199776,0.408812906,0.710810666,-10.06467363,-6.986752612,
Nick Fortes,29,TB,C,,297.3769,275,27.67392221,62.677505,43.81514805,11.16145609,0.504491308,7.196409548,29.44985228,1.88069879,0.824174452,17.91127686,50.79838616,0.2279182,0.279997796,0.350680627,0.630678423,-10.06782853,-6.230940342,
David Fry,30,CLE,DH,,226.0964,200,25.81741653,44.27686,27.04200966,8.729682051,0.70371802,7.801450266,29.53166078,1.479731592,0.35785093,19.51148256,64.37936346,0.2213843,0.305871177,0.389091644,0.694962822,-10.13970027,-7.338726558,
Mike Tauchman,35,NYM,OF,,213.77565,180,31.40044359,41.750316,28.44974721,8.057047352,0.295379743,4.948141693,23.47835472,1.458112939,0.308737348,30.66356995,56.46712813,0.2319462,0.346703798,0.3624586,0.709162397,-10.18272208,-7.104801063,587
Gary Sanchez,33,MIL,C,,193.457,173,23.44441038,37.851708,22.58007582,6.06588796,0.092964674,9.112779547,30.35355842,0.15659324,0.04919262,17.99123934,57.34928122,0.218796,0.294727077,0.412958751,0.707685828,-10.20439573,-6.367507547,565
Endy Rodriguez,25,PIT,1B,,181.758025,161,29.54999889,38.9521146,23.58691706,10.18779625,0.768654745,4.408746545,23.89120578,0.677260121,0.874597389,18.98256892,46.1348522,0.2419386,0.323452426,0.3969159,0.720368326,-10.21777157,-7.011419919,
Jose Trevino,33,CIN,C,,260.5391,242,23.91471312,58.376571,40.58389071,10.82236777,0.485956206,6.484356313,25.81204737,0.824589925,0.114319491,15.25663558,40.07118976,0.2412255,0.28995766,0.370346777,0.660304438,-10.3409161,-6.504027914,
Jonah Heim,30,ATL,C,,209.1006,187,25.68269322,42.2336508,28.26736995,7.640732628,0.265508649,6.060039576,27.61956698,1.133441184,0.090430788,18.65762513,49.58593373,0.2258484,0.300812886,0.366767484,0.667580369,-10.40250253,-6.565614347,481
Luis Torrens,29,NYM,C,,234.9819,216,22.08830577,51.6995352,35.0232752,9.590553773,0.91755788,6.168148349,26.37274726,0.935436565,0.771788927,16.21642671,51.92982484,0.2393497,0.294327137,0.377915045,0.672242183,-10.50506709,-6.668178902,
Tre' Morgan,23,TB,1B,,164.335975,139,25.52004971,34.0661756,23.88575989,6.253507761,0.495485422,3.431422531,22.48764689,2.223025996,1.035276212,23.81914516,39.62698007,0.2450804,0.357305793,0.37125843,0.728564223,-10.52990459,-7.323552942,
Jake Rogers,30,DET,C,,221.4137,198,26.4966462,41.744142,25.1748766,8.666170222,0.520841208,7.382253967,27.85513589,0.833508765,0.097828351,19.81075543,67.43077398,0.210829,0.288425793,0.371710892,0.660136685,-10.57982943,-6.742941245,634
James McCann,35,ARI,C,,212.2193,195,22.2282244,46.77231,31.93428863,8.854429833,0.143217361,5.840374179,24.50000441,1.030550082,0.329286879,12.30539072,57.09502304,0.239858,0.295155493,0.376586139,0.671741632,-10.61856384,-6.781675659,
Emmanuel Rodriguez,22,MIN,OF,,148.56682,119,27.25788389,25.5444329,15.39809447,5.095210518,0.731822675,4.319305236,19.41931609,3.240767663,0.813539873,28.1438911,61.71073428,0.2146591,0.365056093,0.378665584,0.743721677,-10.81586415,-7.737943139,
Paul DeJong,32,NYY,3B,"2B,SS",155.2951,140,22.56994227,28.69062,16.90603408,5.245709866,0.042867271,6.496008784,25.72526136,1.483730935,0.536683342,13.18192966,61.83549138,0.204933,0.275078763,0.382214934,0.657293697,-10.91804932,-7.275526209,638
Travis d'Arnaud,37,LAA,C,,230.56715,213,22.13329974,46.2283272,28.33134004,10.04414438,0.464956776,7.387886004,25.12526113,0.217799044,0.067646921,15.05550836,64.91844584,0.2170344,0.269882258,0.372610531,0.642492789,-11.09188965,-7.255001465,
Brock Wilken,23,MIL,3B,,165.203415,135,23.05706101,26.179119,14.34731305,5.377562138,0.247464951,6.206778861,24.32930973,0.505098712,0.064911017,27.15450072,69.94164,0.1939194,0.334168165,0.37534776,0.709515925,-11.27673844,-8.134215326,
Jeferson Quero,23,MIL,C,,132.013135,115,20.39335987,26.523347,17.12251404,5.711273755,0.104009802,3.585549404,21.9953331,0.812558989,0.077718237,13.54585701,32.91595422,0.2306378,0.321423417,0.375645988,0.697069405,-11.30384916,-7.46696097,
Mitch Garver,35,SEA,C,,152.03882,129,19.67647014,26.1830526,15.83227672,4.386875104,0.31539928,5.6485015,21.06435213,0.755585928,0.065034355,20.82761224,52.61687518,0.2029694,0.316638552,0.373226595,0.689865147,-11.63495883,-7.79807065,
